TRAN_AMT,ACCT_PRE_TRAN_AVAIL_BAL,CUST_AGE,OPEN_ACCT_CT,WF_dvc_age,CUST_ZIP,PWD_UPDT_DAYS,PH_NUM_UPDT_DAYS,CUST_SINCE_DAYS,CARR_NAME_cox communications inc.,CARR_NAME_t-mobile usa  inc.,CARR_NAME_charter communications inc,CARR_NAME_comcast,CARR_NAME_comcast cable communications  llc,CARR_NAME_centurylink communications  llc,CARR_NAME_frontier communications of america  inc.,CARR_NAME_att services inc,CARR_NAME_cellco partnership dba verizon wireless,RGN_NAME_southwest,RGN_NAME_south central,RGN_NAME_southeast,RGN_NAME_mountain,RGN_NAME_great lakes,RGN_NAME_mid atlantic,RGN_NAME_pacific northwest,RGN_NAME_unknown,RGN_NAME_midwest,STATE_PRVNC_TXT_california,STATE_PRVNC_TXT_arizona,STATE_PRVNC_TXT_nevada,STATE_PRVNC_TXT_colorado,STATE_PRVNC_TXT_florida,STATE_PRVNC_TXT_minnesota,ALERT_TRGR_CD_MOBL,ALERT_TRGR_CD_ONLN,DVC_TYPE_TXT_MOBILE,DVC_TYPE_TXT_DESKTOP,DVC_TYPE_TXT_TABLET,DVC_TYPE_TXT_PHONE,AUTHC_SCNDRY_STAT_TXT_ALLOW,AUTHC_SCNDRY_STAT_TXT_CHALLENGE_SUCCESS,CUST_STATE_CA,CUST_STATE_TX,CUST_STATE_AZ,CUST_STATE_NV,CUST_STATE_CO,CUST_STATE_MN,CUST_STATE_WA,CUST_STATE_NM,CUST_STATE_OR,FRAUD_NONFRAUD_Fraud,FRAUD_NONFRAUD_Non-Fraud
0.01976859837926449,0.22988805586809666,0.02832416118394407,0.0020826589105841227,0.9726017112427854,30238,9890,245,9890,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.05340411778725915,0.4780690971641284,0.025560742039761167,0.014860896534744863,0.8761984596885571,21228,10610,417,10610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5953173835878732,0.0,0.09031795634226383,0.017087180929617484,0.7982154519978454,95020,456,8537,8537,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.023608062077973217,0.9881838595242048,0.01997245172492116,0.002184486907413252,0.1501054574951106,94509,372,9997,9997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0.12841637560601887,0.9916011438726922,0.015340283783671013,0.0010400192395709162,0.0,85210,442,1124,4474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1.790307268499448e-05,0.0,0.1271118160634608,0.010741843610996686,0.991830226748694,91740,794,478,2600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.8044235275655235,0.5712408872360081,0.13313310895204988,0.01331331089520499,0.09319317626643492,20111,684,442,12333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.15004429732451194,0.0,0.023197007719726933,0.005042827765158028,0.9883942419709736,85253,1415,7689,7689,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.12040812158577648,0.9911653010777834,0.005258543315589698,0.0017528477718632325,0.055339908225967765,77530,89,2512,2512,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.4571651183323744,0.0,0.5961845052348688,0.02709929569249404,0.6594161951840215,79936,734,1368,8385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.8496875372716655,0.2567719361366616,0.07712628019769692,0.007810256222551587,0.453971142935811,83706,1409,15459,15459,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.005765353526925296,0.9999036648407368,0.012533377232446295,0.001528460638103207,0.0,29445,71,32,7873,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.00012427395224059561,0.0,0.9817642227007052,0.03728218567217868,0.18641092836089335,80214,490,1445,6916,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.7477819477390323,0.0,0.03604523692339462,0.007835921070303179,0.662918922547649,8902,1543,9898,9898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.961145851916388,0.1304520775556786,0.03485984535934627,0.0021787403349591413,0.24075080701298515,76116,1267,510,8850,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.1586974738349472,0.7538954636410266,0.013258744808315678,0.0038806082365801984,0.6373899028582976,7974,381,8470,8470,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.30813963784026e-05,0.0,0.13848837827041566,0.018465117102722084,0.9901919046334716,95843,165,13052,13052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.6343408256208026,0.0,0.6414569890935593,0.020045530909173728,0.4309789145472352,75241,307,6826,6826,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.9971136289090264,0.0,0.05665542155998751,0.006537164026152405,0.050118257533835114,94509,370,142,6115,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.003081494352391848,0.0,0.09716423633667988,0.006940302595477134,0.9952393921914212,77429,902,117,6096,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0015672550720463507,0.9999802052298532,0.0023316213879085424,0.0002027496859050906,0.0056263037838662645,58656,166,10941,10941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.005173879063139289,0.9996075630919392,0.009846852995631249,0.0010703101082207881,0.02568744259729891,92336,144,6485,6485,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9.857878239561764e-06,0.0,0.05224675466967733,0.00788630259164941,0.9986030656676064,89031,64,8366,8366,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.05531732484973538,0.9813076664334808,0.026776730430528844,0.003400219737210012,0.18233678340788687,92555,9,443,9720,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.003767358182445307,0.9667325658513268,0.01175366263817091,0.0013918811018886605,0.2554875089244519,94702,212,6458,6458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.0008501717179902152,0.9997635867451548,0.02109448623584744,0.0009588402834476107,0.005113814845053925,94115,23,7067,7067,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7.081516184221411e-06,0.9965959356378477,0.026909761500041363,0.0021244548552664232,0.07789667802643553,53402,355,8713,8713,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5380200363594279,0.8185044665902029,0.007814888433085273,0.0013473945574284953,0.2013007468798172,75082,1442,13958,13958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0068224524831972996,0.9999728555590336,0.00021545720774348011,2.6932150967935014e-05,0.0027740115496973066,33461,828,619,742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0824074346738141,0.8690417390832251,0.043275705668934836,0.005901232591218387,0.4858681500103138,19970,1,6730,6730,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.04817325229618916,0.9965525590906168,0.002252222083508887,0.00011853800439520456,0.067507393503069,85303,9088,1200,9088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.9534220865861988,0.0,0.14729214994379713,0.017184084160109667,0.2626710007331049,59047,764,10256,10256,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06865055763414163,0.0,0.03975675284552572,0.003507948780487564,0.9968421117885492,95677,1061,1227,1227,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.06055905809996848,0.9966561956073241,0.008701573897569941,0.0005194969491086531,0.054157556944577086,89801,1292,7261,7261,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.010966216414385251,0.9947079451592752,0.016816374330522948,0.0061444444669218464,0.10057485416908918,95938,8326,548,8326,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.00013877567653849284,0.9999522005499006,0.002656741555354029,9.376734901249517e-05,0.00940799068425368,76182,606,1268,1034,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0006850607100598759,0.9527387550748084,0.006442084658819934,0.0007856200803438943,0.3037207230609496,76227,3138,613,3138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0065379153825835595,0.9911141551959644,0.06763360740603681,0.007045167438128834,0.11413171249768712,55426,18372,1087,18372,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.9051081001476998e-05,0.5195039278292763,0.133357567010339,0.0076204324005908,0.8439628883654311,93036,328,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.14392908489567866,0.9803449154261064,0.016271381354916733,0.0011622415253511953,0.13394833579672527,98626,114,331,14408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.3577745373648634,0.0,0.27245557774224544,0.015136420985680302,0.8930488381551378,85338,7034,617,7034,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.008288854341365778,0.9999634275320132,0.0018305659841269407,0.00015469571696847387,0.0010313047797898258,77429,772,1882,1882,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.005840129450256727,0.9802677884272172,0.013445526398660123,0.0006505899870319415,0.19712876607067825,94611,116,40,8525,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6.943604599521623e-06,0.7831969371984421,0.03541238345756028,0.0027774418398086496,0.6207582511972332,95304,1438,7559,7559,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.7399578997322338,0.6691309370368882,0.028382541477302774,0.0008347806316853758,0.06260854737640317,85044,250,1366,9446,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.924102318080726,0.0,0.13299531763527134,0.015646507957090747,0.35791386951845083,10023,392,8555,8555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0783888184125339,0.0,0.4734374181351058,0.02328380744926749,0.8770234139224091,95135,112,374,9455,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.033557572182055365,0.9989681970169192,0.0043082941216680895,0.00047121966955744734,0.030292693042978762,77094,1546,6622,6622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.17538295663224054,0.5531614716169116,0.008591219161091528,0.0013565082885933992,0.8143571425855707,77385,1616,1581,20798,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.4918978695832553,0.8705004364526049,0.015819349198438228,0.0007190613272017375,0.0038349937450759338,85363,12489,12489,12489,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.017268131893016226,0.9998357429418606,0.0008416465251160402,0.00021041163127901002,0.005435633808041094,77964,500,829,10222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.0820433368942347,0.6629540933319084,0.053142612691936535,0.00619997148072593,0.7422251572640469,89015,262,8851,8851,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.02117518931975716,0.9792457603121754,0.10911785385087706,0.00948850903051105,0.16921174437744704,91030,452,7956,7956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.052087172236695685,0.0,0.14841276472921516,0.00856227488822395,0.9875157037751622,94544,1169,10450,10450,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0.0019278722335496301,0.8454381990302224,0.01913155651614137,0.0024527636559155603,0.5337213715272258,80014,561,11281,11281,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.05249967204468951,0.32742884403833394,0.07782403307906699,0.002103352245380189,0.9401984536849444,91320,467,971,14555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.030621464581840518,0.9991419870757028,0.015614897481444227,0.003903724370361057,0.02277172549377283,78015,1472,198,985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.48280994192384497,0.0,0.09868704951771716,0.00986870495177172,0.8700908199145397,33145,1182,559,8353,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.9817904806432376,0.0,0.10057856526419824,0.00862101987978842,0.16092570442271714,85710,10359,10359,10359,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2.405375574020525e-05,0.0,0.08659352066473887,0.028864506888246294,0.9958254876444972,92692,3111,684,3111,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.8266460082691097,0.0,0.10663918814113203,0.01048910047289823,0.5524259582393068,85140,142,6152,6152,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8.210847581103348e-06,0.0,0.03694881411496507,0.010674101855434355,0.9992601506202776,78015,7786,646,7786,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.1727099727248541,0.963356852489295,0.022431687341486043,0.0007009902294214387,0.20398815676163876,95409,88,356,6557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.181731603330921,0.9681766158146768,0.099937946350867,0.006662529756724466,0.13991312489121374,78736,7175,7175,7175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3.471285875041036e-06,0.9996331360073172,0.02707602982532008,0.0006942571750082072,0.0,57104,1193,1193,1193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0031182366376736824,0.0,0.047529703946065364,0.00648132326537255,0.9988439298968586,93105,13342,177,13342,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.014463386412784503,0.9998952581578976,0.0005288795437889712,5.876439375433014e-05,0.0,90606,16316,16316,16316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.9297284681328644,0.0,0.07833605603556444,0.014060317749973105,0.3595424110350265,10512,32,10977,10977,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7.039635597921354e-05,0.0,0.4998141274524161,0.021118906793764058,0.8658751785443265,85042,652,8327,8327,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.04494934355804233,0.9937581907563322,0.005612280834104538,0.0006701230846691985,0.10194247425530184,32256,369,7054,7054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0072554977823790015,0.9999370742709948,0.0010689571081161637,0.0005053251783821863,0.008473914529793588,93306,13102,13102,13102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.1298577596573085,0.99148793652237,0.008960156743852705,0.0014336250790164332,0.002508843888278758,33463,1503,427,4558,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8.274530160364835e-07,0.9987730257417572,0.0034753026673532304,0.00033098120641459337,0.04939894505737806,94110,317,2874,2874,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.1719214848325838,0.9795586119917796,0.04300677887938768,0.004527029355725019,0.0950676164702254,94025,719,12454,12454,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.020931344972805088,0.9996377750876324,0.000633659122767126,0.00011315341477984393,0.016905120168108682,95376,596,438,40372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.005266886644782992,0.9820077760585596,0.018436594688455127,0.0019931453717248787,0.18785395128506985,8234,5510,922,5510,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.060320553278680925,0.9942971053805412,0.004884965276524266,0.0011272996791979073,0.08780411945752592,78731,1292,647,9672,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0061163731338466434,0.8812092475408037,0.042643202983756505,0.0033445649399024713,0.4707475152912728,85302,13421,13421,13421,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.0020099947595509857,0.0,0.03045446605380282,0.006090893210760564,0.9995155758858084,95973,396,717,1797,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.0055040881117255115,0.9992211194594096,0.00705006711474448,0.00352503355737224,0.038271792908612885,81507,1161,7736,7736,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.14268865502996364,0.9775197336339996,0.01726629417109918,0.002302172556146557,0.15424556126181935,76112,258,1413,1413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.20482780561017708,0.9696734524681792,0.0169279178190229,0.001586992295533397,0.13224935796111642,67739,20030,431,20030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4.57604803737595e-05,0.0,0.17846587345766207,0.01372814411212785,0.9838503280358292,91730,96,8488,8488,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.14838712143230776,0.9852025603002056,0.02276013891068516,0.002695279607844295,0.08265524130722507,85007,335,1093,17828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.1693468043575956,0.4250906764898648,0.09620459139771882,0.03607672177414456,0.8832115960262797,60656,917,1083,3349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1662967051924862,0.9831718893869122,0.004025363348840472,0.000223631297157804,0.07551283467361848,33145,470,8544,8544,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0036519370744774217,0.9988087251465949,0.013183178016701902,0.000983819254977754,0.04682979653694108,32825,3239,3239,3239,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.15261217560389506,0.8631366556548115,0.021467692638186413,0.0013210887777345484,0.4808763150953757,91730,845,889,889,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.005889051646648293,0.8194059449610016,0.013439744421811456,0.0021381411580154593,0.573021830348143,77840,250,12901,12901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.01167722288119898,0.999693219976816,0.0012495035184028112,0.000294000827859485,0.021805061399578468,23229,6731,1390,6731,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.10452941938983096,0.994311552969855,0.0184867593665694,0.00312114119175847,0.008162984655368306,94025,1355,1017,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.174253348441957,0.0,0.02285839416366213,0.0011429197081831064,0.9844348419817156,78501,676,3204,3204,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0013433176431603307,0.9769949218705084,0.014682774239194313,0.0018743967113865078,0.21274402674236867,95363,188,6861,6861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
